Time,"6"" Moisture","12"" Moisture","24"" Moisture"
2019-08-14T23:03:19.000-05:00,-23.97,-24.81,-41.5
2019-08-14T23:03:25.000-05:00,-23.97,-24.81,-41.34
2019-08-14T23:03:30.000-05:00,-23.97,-24.81,-41.34
2019-08-14T23:03:36.000-05:00,-23.97,-24.81,-41.34
2019-08-14T23:03:41.000-05:00,-23.97,-24.81,-41.5
2019-08-15T01:26:17.000-05:00,-25.62,-27.16,-40.67
2019-08-15T01:26:25.000-05:00,-25.53,-27.16,-40.67
2019-08-15T01:26:30.000-05:00,-25.53,-27.16,-40.67
2019-08-15T01:26:35.000-05:00,-25.53,-27.16,-40.67
2019-08-15T01:26:40.000-05:00,-25.53,-27.25,-40.67
2019-08-15T01:26:45.000-05:00,-25.53,-27.16,-40.52
2019-08-15T03:46:30.000-05:00,-27.1,-29.44,-39.99
2019-08-15T03:46:38.000-05:00,-27.05,-29.48,-39.91
2019-08-15T03:46:44.000-05:00,-27,-29.44,-39.84
2019-08-15T03:46:49.000-05:00,-27.05,-29.48,-39.91
2019-08-15T03:46:54.000-05:00,-27.1,-29.44,-39.99
2019-08-15T03:46:59.000-05:00,-27,-29.44,-39.99
2019-08-15T06:12:03.000-05:00,-28.47,-31.6,-39.33
2019-08-15T06:12:10.000-05:00,-28.37,-31.49,-39.18
2019-08-15T06:12:16.000-05:00,-28.47,-31.49,-39.33
2019-08-15T06:12:22.000-05:00,-28.47,-31.6,-39.18
2019-08-15T06:12:27.000-05:00,-28.37,-31.49,-39.18
2019-08-15T08:25:31.000-05:00,-30.27,-34.11,-39.7
2019-08-15T08:25:39.000-05:00,-30.27,-34.11,-39.55
2019-08-15T08:25:45.000-05:00,-30.27,-34.11,-39.55
2019-08-15T08:25:50.000-05:00,-30.27,-34.11,-39.7
2019-08-15T08:25:56.000-05:00,-30.27,-34.11,-39.55
2019-08-17T17:24:01.000-05:00,-96.83,-88.57,-39.69
2019-08-17T18:19:39.000-05:00,-98.04,-89.19,-39.56
2019-08-17T18:19:46.000-05:00,-97.9,-89.06,-39.49
2019-08-17T18:19:52.000-05:00,-98.04,-89.62,-39.56
2019-08-17T18:19:57.000-05:00,-98.04,-89.19,-39.42
2019-08-17T22:21:51.000-05:00,-100.24,-89.15,-37.45
2019-08-17T22:22:00.000-05:00,-99.87,-89.29,-37.51
2019-08-17T22:22:06.000-05:00,-100.39,-89.29,-37.51
2019-08-17T22:22:14.000-05:00,-99.87,-89.29,-37.51
2019-08-18T01:13:19.000-05:00,-101.6,-89.76,-36.59
2019-08-18T01:13:27.000-05:00,-101.6,-89.76,-36.59
2019-08-18T01:13:33.000-05:00,-101.6,-89.76,-36.59
2019-08-18T01:13:38.000-05:00,-101.6,-89.76,-36.59
2019-08-18T03:51:50.000-05:00,-103.06,-90.46,-36.13
2019-08-18T03:51:58.000-05:00,-102.67,-90.15,-36.05
2019-08-18T06:07:59.000-05:00,-104.25,-91.42,-35.82
2019-08-18T06:08:08.000-05:00,-104.41,-91.1,-35.88
2019-08-18T06:08:14.000-05:00,-104.41,-91.1,-35.88
2019-08-18T06:08:19.000-05:00,-104.41,-91.1,-35.88
2019-08-18T06:08:24.000-05:00,-104.41,-91.1,-35.88
2019-08-18T06:14:07.000-05:00,-104.41,-91.1,-35.88
2019-08-18T06:14:15.000-05:00,-104.41,-91.1,-35.88
2019-08-18T06:14:21.000-05:00,-103.68,-90.95,-35.82
2019-08-18T06:14:27.000-05:00,-104.25,-91.42,-35.82
2019-08-18T06:14:32.000-05:00,-104.41,-91.1,-35.88
2019-08-18T06:14:38.000-05:00,-104.98,-91.1,-35.88
2019-08-18T06:15:18.000-05:00,-104.25,-90.95,-35.69
2019-08-18T06:15:23.000-05:00,-104.25,-90.95,-35.82
2019-08-18T06:15:28.000-05:00,-104.41,-91.1,-35.88
2019-08-18T06:15:39.000-05:00,-104.25,-90.95,-35.82
2019-08-18T08:48:46.000-05:00,-108.63,-94.67,-36.63
2019-08-18T08:48:55.000-05:00,-108.63,-94.67,-36.63
2019-08-18T08:49:01.000-05:00,-108.63,-94.67,-36.76
2019-08-18T08:49:06.000-05:00,-108.63,-94.67,-36.76
2019-08-18T19:12:32.000-05:00,-126.13,-104.69,-39.21
2019-08-18T19:12:34.000-05:00,-126.13,-104.69,-39.21
2019-08-18T19:12:37.000-05:00,-125.41,-104.69,-39.21
2019-08-18T19:12:40.000-05:00,-125.41,-104.69,-39.21
2019-08-18T19:12:42.000-05:00,-125.41,-104.69,-39.21
2019-08-18T19:12:45.000-05:00,-125.41,-104.69,-39.21
2019-08-18T19:12:47.000-05:00,-125.41,-104.69,-39.21
2019-08-18T19:18:20.000-05:00,-125.95,-104.55,-39.14
2019-08-18T19:18:22.000-05:00,-125.95,-104.55,-39.14
2019-08-18T19:18:25.000-05:00,-125.95,-104.55,-39.14
2019-08-18T19:18:27.000-05:00,-125.95,-104.55,-39.14
2019-08-18T19:18:30.000-05:00,-125.95,-104,-39.14
2019-08-18T19:18:32.000-05:00,-125.95,-104.55,-39.14
2019-08-18T21:47:25.000-05:00,,-58.05,
2019-08-19T17:57:29.374-05:00,-12.81,-11.2,-44.09
2019-08-19T17:57:29.777-05:00,-12.81,-11.2,-44.09
2019-08-19T17:57:30.238-05:00,-12.86,-11.2,-44.09
2019-08-19T17:57:30.244-05:00,-12.81,-11.2,-44.26
2019-08-19T17:57:30.246-05:00,-12.81,-11.2,-44.26
2019-08-19T17:57:30.622-05:00,-12.81,-11.2,-44.26
2019-08-19T18:00:40.000-05:00,-12.53,-11.35,-44.71
2019-08-19T18:00:46.000-05:00,-12.49,-11.35,-44.71
2019-08-19T18:00:51.000-05:00,-12.53,-11.35,-44.88
2019-08-19T18:00:56.000-05:00,-12.53,-11.35,-44.88
2019-08-19T18:01:02.000-05:00,-12.53,-11.35,-44.88
2019-08-19T18:01:10.000-05:00,-12.53,-11.35,-44.88
2019-08-19T18:03:56.000-05:00,-12.47,-11.42,-45.67
2019-08-19T18:04:02.000-05:00,-12.45,-11.4,-45.77
2019-08-19T18:04:07.000-05:00,-12.43,-11.39,-45.69
2019-08-19T18:04:13.000-05:00,-12.43,-11.39,-45.69
2019-08-19T18:04:18.000-05:00,-12.43,-11.39,-45.69
2019-08-19T18:04:24.000-05:00,-12.43,-11.39,-45.69
2019-08-19T18:14:16.000-05:00,-12.39,-11.66,-50.7
2019-08-19T18:14:21.000-05:00,-12.34,-11.66,-50.91
2019-08-19T18:14:33.000-05:00,-12.34,-11.66,-50.91
2019-08-19T18:14:47.000-05:00,-12.37,-11.64,-51.04
2019-08-19T18:15:02.000-05:00,-12.34,-11.71,-50.91
2019-08-19T18:15:12.000-05:00,-12.37,-11.69,-51.04
2019-08-19T18:18:50.000-05:00,-12.37,-11.78,-52.77
2019-08-19T18:18:59.000-05:00,-12.37,-11.82,-52.77
2019-08-19T18:19:04.000-05:00,-12.33,-11.78,-52.99
2019-08-19T18:19:10.000-05:00,-12.33,-11.82,-52.99
2019-08-19T18:19:15.000-05:00,-12.33,-11.82,-53.21
2019-08-19T18:19:21.000-05:00,-12.33,-11.78,-52.99
2019-08-19T20:32:13.000-05:00,-12.83,-17.04,-54.66
2019-08-19T20:32:21.000-05:00,-12.83,-17.04,-54.66
2019-08-19T20:32:26.000-05:00,-12.78,-17.04,-54.43
2019-08-19T22:44:40.000-05:00,-12.59,-13.16,-59
2019-08-19T22:44:48.000-05:00,-12.59,-13.11,-59
2019-08-19T22:44:53.000-05:00,-12.59,-13.11,-59
2019-08-19T22:44:58.000-05:00,-12.59,-13.11,-59
2019-08-20T03:09:48.000-05:00,-12.8,-11.7,-31.6
2019-08-20T03:09:57.000-05:00,-12.8,-11.7,-31.49
2019-08-20T07:39:20.000-05:00,-12.91,-11.35,-24.24
2019-08-20T07:39:28.000-05:00,-12.88,-11.37,-24.28
2019-08-20T07:39:33.000-05:00,-12.88,-11.37,-24.28
2019-08-20T07:39:38.000-05:00,-12.88,-11.37,-24.28
2019-08-20T07:39:43.000-05:00,-12.88,-11.37,-24.28
2019-08-20T07:39:48.000-05:00,-12.88,-11.37,-24.28
2019-08-20T19:15:15.000-05:00,-14.14,-13.93,-32
2019-08-20T19:15:24.000-05:00,-14.14,-13.98,-32
2019-08-20T19:15:29.000-05:00,-14.19,-13.93,-32
2019-08-20T19:15:35.000-05:00,-14.19,-13.93,-32
2019-08-20T21:47:47.000-05:00,-14.05,-15.44,-35.18
2019-08-20T21:47:55.000-05:00,-14.05,-15.39,-35.06
2019-08-20T21:48:00.000-05:00,-14.05,-15.44,-35.18
2019-08-22T17:42:50.000-05:00,-14.24,-17.75,-38.65
2019-08-22T17:42:50.000-05:00,-14.03,-16.67,-37.3
2019-08-22T17:42:51.000-05:00,-15.64,-19.35,-40.67
2019-08-22T17:42:51.000-05:00,-14.81,-18.56,-39.91
2019-08-22T17:42:52.000-05:00,-39.97,-38.55,-42.08
2019-08-22T20:17:08.000-05:00,-40.49,-38.75,-40.78
2019-08-22T20:17:11.000-05:00,-40.49,-38.75,-40.78
2019-08-22T20:17:16.000-05:00,-40.49,-38.75,-40.78
2019-08-22T20:17:22.000-05:00,-40.49,-38.75,-40.78
2019-08-23T00:47:07.000-05:00,-41.63,-38.97,-39.4
2019-08-23T00:47:15.000-05:00,-41.63,-38.83,-39.4
2019-08-23T00:47:21.000-05:00,-41.63,-38.83,-39.4
2019-08-23T00:47:26.000-05:00,-41.63,-38.83,-39.4
2019-08-23T00:47:32.000-05:00,-41.63,-38.97,-39.54
2019-08-23T00:47:37.000-05:00,-41.63,-38.97,-39.4
2019-08-23T05:11:37.000-05:00,-42.63,-39.01,-38.59
2019-08-23T05:11:45.000-05:00,-42.63,-39.01,-38.59
2019-08-23T05:11:51.000-05:00,-42.63,-39.01,-38.59
2019-08-23T05:11:56.000-05:00,-42.63,-39.01,-38.59
2019-08-23T05:12:01.000-05:00,-42.63,-39.01,-38.59
2019-08-24T08:15:47.000-05:00,-58.92,-47.36,-37.03
2019-08-24T08:15:58.000-05:00,-58.92,-47.36,-37.03
2019-08-25T10:15:07.000-05:00,-73.98,-57.51,-36.69
2019-08-26T12:36:07.000-05:00,-12.8,-11.61,-16.94
2019-08-27T03:56:12.000-05:00,-12.45,-11.15,-49.15
2019-08-27T03:56:23.000-05:00,-12.45,-11.15,-48.95
2019-08-27T03:56:28.000-05:00,-12.45,-11.15,-48.95
2019-08-27T03:56:33.000-05:00,-12.45,-11.1,-48.95
2019-08-29T09:03:53.000-05:00,-13.95,-11.69,-13.02
